id,formula,tc,origin,severity,n_flags,reasons
H0.51Mo0.1Nb0.765Pd0.135-MP-mp-1184548.cif,H0.51Mo0.1Nb0.765Pd0.135,5.46,new,2,1,G:anion-ratio--0.49(HPd)
Mo6Se7.5S0.5-MP-mp-1221485.cif,Mo6Se7.5S0.5,5.45,new,2,1,G:anion-ratio--0.67(Mo2SeS3)
S1.005Sc1-MP-mp-401.cif,S1.005Sc1,5.37,new,2,1,G:anion-ratio--0.50(Sc2S3)
Zr1P1.1Se0.9-MP-mp-2076.cif,Zr1P1.1Se0.9,5.34,new,2,1,G:anion-ratio--1.57(ZrSe2)
La1.14Nb2Se5.14-MP-mp-2207.cif,La1.14Nb2Se5.14,5.3,new,2,1,G:anion-ratio--0.36(NbSe2)
Bi3.9Co0.1S3O4-MP-mp-1195213.cif,Bi3.9Co0.1S3O4,5.215,new,2,1,G:anion-ratio--5.75(Bi2(SO4)3)
Bi2Sr2Ca0.5Pr0.5Cu2O8.329-MP-mp-1218884.cif,Bi2Sr2Ca0.5Pr0.5Cu2O8.329,5.1,new,2,1,C:Cu-ox-5.08
Bi3S3O3-MP-mp-1195213.cif,Bi3S3O3,5.1,new,2,1,G:anion-ratio--5.50(Bi2(SO4)3)
Mo6Se7.3S0.7-MP-mp-1221485.cif,Mo6Se7.3S0.7,5.03,new,2,1,G:anion-ratio--0.67(Mo2SeS3)
Fe1Se0.8Br0.2-MP-mp-607953.cif,Fe1Se0.8Br0.2,5.0,new,2,1,G:anion-ratio--7.00(FeSeBr7)
Tl1Sr1.5Ce0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Ce0.5Ca1Cu2O7,5.0,new,2,1,C:Cu-ox-3.50
Zr1P1.4S0.6-MP-mp-1186.cif,Zr1P1.4S0.6,4.99,new,2,1,G:anion-ratio--1.75(ZrS2)
H0.28Mo0.15Nb0.68Pd0.17-MP-mp-1184548.cif,H0.28Mo0.15Nb0.68Pd0.17,4.92,new,2,1,G:anion-ratio--0.72(HPd)
Zr1P1.25S0.75-MP-mp-1186.cif,Zr1P1.25S0.75,4.85,new,2,1,G:anion-ratio--1.67(ZrS2)
Bi4S3O4-MP-mp-1195213.cif,Bi4S3O4,4.846,new,2,1,G:anion-ratio--5.75(Bi2(SO4)3)
Pb0.35Sn0.35In0.3Te1-MP-mp-1224649.cif,Pb0.35Sn0.35In0.3Te1,4.8,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Nd1.85Ce0.15Cu0.995Co0.005O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.995Co0.005O4,4.725,new,2,2,A:trace-dopant(Co 0.0007); E:literature-IQR-6.5K(n=4)
Na0.33Ta1S2-MP-mp-10014.cif,Na0.33Ta1S2,4.7,new,2,1,G:anion-ratio--0.50(TaS2)
Au0.075Sb0.85Te0.075-MP-mp-1201.cif,Au0.075Sb0.85Te0.075,4.5,new,2,1,G:anion-ratio--1.42(Sb2Te3)
N0.34Re1-MP-mp-1019052.cif,N0.34Re1,4.5,new,2,1,G:anion-ratio--0.66(ReN)
Ir0.85Rh0.1Te2-MP-mp-1217357.cif,Ir0.85Rh0.1Te2,4.49,new,2,1,G:anion-ratio--0.56(Te8Ir3)
Mo6Se7S1-MP-mp-1221485.cif,Mo6Se7S1,4.48,new,2,1,G:anion-ratio--0.67(Mo2SeS3)
Mo6Se6Te2-MP-mp-1217371.cif,Mo6Se6Te2,4.44,new,2,1,G:anion-ratio--0.67(Te3Mo2Se)
Cu1.3K0.2Co1.5S4-MP-mp-1223456.cif,Cu1.3K0.2Co1.5S4,4.4,new,2,1,G:anion-ratio-+0.67(KCoCuS2)
Nb1Se0.25Te0.75-MP-mp-11675.cif,Nb1Se0.25Te0.75,4.4,new,2,1,G:anion-ratio--1.00(NbTe2)
Bi3.925Co0.075S3O4-MP-mp-1195213.cif,Bi3.925Co0.075S3O4,4.3775,new,2,1,G:anion-ratio--5.75(Bi2(SO4)3)
Zr1P1.6S0.4-MP-mp-1186.cif,Zr1P1.6S0.4,4.36,new,2,1,G:anion-ratio--1.85(ZrS2)
Ir0.75Rh0.2Te2-MP-mp-1217357.cif,Ir0.75Rh0.2Te2,4.33,new,2,1,G:anion-ratio--0.56(Te8Ir3)
Bi3S3O2-MP-mp-1195213.cif,Bi3S3O2,4.3,new,2,1,G:anion-ratio--5.83(Bi2(SO4)3)
H0.64Nb0.85Pd0.15-MP-mp-1184548.cif,H0.64Nb0.85Pd0.15,4.3,new,2,1,G:anion-ratio--0.36(HPd)
Nd1.72Ta3.28S2-MP-mp-10014.cif,Nd1.72Ta3.28S2,4.3,new,2,1,G:anion-ratio--1.60(TaS2)
Hf1V2D0.75-MP-mp-976724.cif,Hf1V2D0.75,4.29,new,2,1,G:anion-ratio--1.08(Hf(VH2)2)
Nb2Pd1S4.5Se0.5-MP-mp-1080466.cif,Nb2Pd1S4.5Se0.5,4.27,new,2,1,G:anion-ratio--0.33(Nb2PdS6)
Bi3.875Co0.125S3O4-MP-mp-1195213.cif,Bi3.875Co0.125S3O4,4.255,new,2,1,G:anion-ratio--5.75(Bi2(SO4)3)
Mo6Se5I3-MP-mp-1198690.cif,Mo6Se5I3,4.2,new,2,1,G:anion-ratio--0.67(MoI2)
Pb0.32Sn0.48In0.2Te1-MP-mp-1224649.cif,Pb0.32Sn0.48In0.2Te1,4.175000000000001,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Sn0.3997Pb0.4003In0.2Te1-MP-mp-1224649.cif,Sn0.3997Pb0.4003In0.2Te1,4.175000000000001,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Pb0.43Sn0.43In0.16Te1-MP-mp-1224649.cif,Pb0.43Sn0.43In0.16Te1,4.17,new,2,1,G:anion-ratio--0.45(In6Te10Pb)
Hf1V2H1-MP-mp-976724.cif,Hf1V2H1,4.140000000000001,new,2,1,G:anion-ratio--1.00(Hf(VH2)2)
Zr1P0.6Se1.4-MP-mp-2076.cif,Zr1P0.6Se1.4,4.11,new,2,1,G:anion-ratio--1.12(ZrSe2)
Rh16Ir1S15-MP-mp-1101826.cif,Rh16Ir1S15,4.08,new,2,1,G:anion-ratio--1.78(Ir3S8)
H0.74Nb0.8Pd0.2-MP-mp-1184548.cif,H0.74Nb0.8Pd0.2,4.07,new,2,1,G:anion-ratio--0.26(HPd)
Ir0.68Rh0.27Te2-MP-mp-1217357.cif,Ir0.68Rh0.27Te2,4.02,new,2,1,G:anion-ratio--0.56(Te8Ir3)
Sn0.504Pb0.336In0.16Te1-MP-mp-1224649.cif,Sn0.504Pb0.336In0.16Te1,4.01,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Bi12S11O18-MP-mp-1195213.cif,Bi12S11O18,4.0,new,2,1,G:anion-ratio--5.08(Bi2(SO4)3)
Sn0.4197Pb0.4203In0.16Te1-MP-mp-1224649.cif,Sn0.4197Pb0.4203In0.16Te1,3.9925,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
La98Lu1.7Tb0.3-MP-mp-26.cif,La98Lu1.7Tb0.3,3.959,new,2,2,"A:huge-coefficient(max 98, 100 atoms); A:trace-dopant(Tb 0.0030)"
Cu0.7Ti1Se2-MP-mp-2000.cif,Cu0.7Ti1Se2,3.9,new,2,1,G:anion-ratio--0.82(CuSe2)
Pb0.252Sn0.588In0.16Te1-MP-mp-1224649.cif,Pb0.252Sn0.588In0.16Te1,3.9,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
H0.63Nb0.87Pd0.17-MP-mp-1184548.cif,H0.63Nb0.87Pd0.17,3.89,new,2,1,G:anion-ratio--0.39(HPd)
Sn0.56Pb0.24In0.2Te1-MP-mp-1224649.cif,Sn0.56Pb0.24In0.2Te1,3.87,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Ir0.58Rh0.37Te2-MP-mp-1217357.cif,Ir0.58Rh0.37Te2,3.76,new,2,1,G:anion-ratio--0.56(Te8Ir3)
Bi4S2.91Se0.09O4-MP-mp-1193554.cif,Bi4S2.91Se0.09O4,3.7,new,2,1,G:anion-ratio--4.75(Bi2Se3O10)
Sn99.2In0.4Sb0.4-MP-mp-1207221.cif,Sn99.2In0.4Sb0.4,3.669,new,2,2,"A:huge-coefficient(max 99, 100 atoms); A:trace-dopant(In 0.0040)"
Pb1Mo6S4Se5-MP-mp-1221485.cif,Pb1Mo6S4Se5,3.64,new,2,1,G:anion-ratio--0.71(Mo2SeS3)
H0.04Ta0.96-MP-mp-24082.cif,H0.04Ta0.96,3.62,new,2,1,G:anion-ratio--0.46(Ta2H)
K0.3Re1O3-MP-mp-4757.cif,K0.3Re1O3,3.6,new,2,1,G:anion-ratio-+0.31(KReO4)
Sn0.6001Pb0.1999In0.2Te1-MP-mp-1224649.cif,Sn0.6001Pb0.1999In0.2Te1,3.59,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
H0.69Nb0.8Pd0.2-MP-mp-1184548.cif,H0.69Nb0.8Pd0.2,3.56,new,2,1,G:anion-ratio--0.31(HPd)
La1Fe0.905Zn0.095As1F0.28O0.68-MP-mp-549589.cif,La1Fe0.905Zn0.095As1F0.28O0.68,3.5,new,2,1,G:parent-lacks-Fe(LaZnAsO)
Bi4S2.85Se0.15O4-MP-mp-1193554.cif,Bi4S2.85Se0.15O4,3.5,new,2,1,G:anion-ratio--4.75(Bi2Se3O10)
Rh15Ir2S15-MP-mp-1101826.cif,Rh15Ir2S15,3.5,new,2,1,G:anion-ratio--1.78(Ir3S8)
Na0.3Sb1Ta2S5-MP-mp-10014.cif,Na0.3Sb1Ta2S5,3.5,new,2,1,G:anion-ratio--0.48(TaS2)
H0.47Nb0.72Pd0.18W0.1-MP-mp-1184548.cif,H0.47Nb0.72Pd0.18W0.1,3.48,new,2,1,G:anion-ratio--0.53(HPd)
H0.6Nb0.8Pd0.2-MP-mp-1184548.cif,H0.6Nb0.8Pd0.2,3.46,new,2,1,G:anion-ratio--0.40(HPd)
H0.51Nb0.8Pd0.2-MP-mp-1184548.cif,H0.51Nb0.8Pd0.2,3.4,new,2,1,G:anion-ratio--0.49(HPd)
Mo3S1Se3-MP-mp-1221485.cif,Mo3S1Se3,3.4,new,2,1,G:anion-ratio--0.67(Mo2SeS3)
H0.61Nb0.76Pd0.24-MP-mp-1184548.cif,H0.61Nb0.76Pd0.24,3.38,new,2,1,G:anion-ratio--0.39(HPd)
Ti0.576Rh0.287O0.14-MP-mp-1071163.cif,Ti0.576Rh0.287O0.14,3.37,new,2,1,G:anion-ratio--0.84(TiO)
O0.14Rh0.287Ti0.573-MP-mp-1071163.cif,O0.14Rh0.287Ti0.573,3.37,new,2,1,G:anion-ratio--0.84(TiO)
Sn0.32Pb0.48In0.2Te1-MP-mp-1224649.cif,Sn0.32Pb0.48In0.2Te1,3.35,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Pb0.16Sn0.64In0.2Te1-MP-mp-1224649.cif,Pb0.16Sn0.64In0.2Te1,3.31,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Cs1Os1O6-MP-mp-559998.cif,Cs1Os1O6,3.3,new,2,1,G:anion-ratio-+1.00(Cs(OsO3)2)
H0.08Ta0.92-MP-mp-24082.cif,H0.08Ta0.92,3.26,new,2,1,G:anion-ratio--0.41(Ta2H)
Ir0.53Rh0.42Te2-MP-mp-1217357.cif,Ir0.53Rh0.42Te2,3.2,new,2,1,G:anion-ratio--0.56(Te8Ir3)
Nb2Pd1S4.25Se0.75-MP-mp-1080466.cif,Nb2Pd1S4.25Se0.75,3.18,new,2,1,G:anion-ratio--0.33(Nb2PdS6)
H0.59Nb0.72Pd0.28-MP-mp-1184548.cif,H0.59Nb0.72Pd0.28,3.12,new,2,1,G:anion-ratio--0.41(HPd)
Zn1Mo5S6-MP-mp-1434.cif,Zn1Mo5S6,3.1100000000000003,new,2,1,G:anion-ratio--1.00(MoS2)
Sn0.6723Pb0.1677In0.16Te1-MP-mp-1224649.cif,Sn0.6723Pb0.1677In0.16Te1,3.11,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Nb1Se3Sn1-MP-mp-2207.cif,Nb1Se3Sn1,3.055,new,2,1,G:anion-ratio--0.50(NbSe2)
H0.46Nb0.69Pd0.31-MP-mp-1184548.cif,H0.46Nb0.69Pd0.31,3.05,new,2,1,G:anion-ratio--0.54(HPd)
Bi2Cu1Sr2O6.18-MP-mp-555827-synth_doped.cif,Bi2Cu1Sr2O6.18,3.0,V45,2,1,C:Cu-ox-8.36
Eu1Nd2S5-MP-mp-13568.cif,Eu1Nd2S5,3.0,new,2,1,G:anion-ratio--0.33(NdS2)
Ir0.5Pt0.5Te2-MP-mp-1217357.cif,Ir0.5Pt0.5Te2,3.0,new,2,1,G:anion-ratio--0.67(Te8Ir3)
Sb1.16S5.16Ta2-MP-mp-10014.cif,Sb1.16S5.16Ta2,3.0,new,2,1,G:anion-ratio--0.37(TaS2)
Ir0.43Rh0.52Te2-MP-mp-1217357.cif,Ir0.43Rh0.52Te2,2.82,new,2,1,G:anion-ratio--0.56(Te8Ir3)
H0.12Ta0.88-MP-mp-24082.cif,H0.12Ta0.88,2.81,new,2,1,G:anion-ratio--0.36(Ta2H)
Zn1Mo6S8-MP-mp-1434.cif,Zn1Mo6S8,2.8,new,2,1,G:anion-ratio--0.86(MoS2)
Nb2Pd1S4Se1-MP-mp-1080466.cif,Nb2Pd1S4Se1,2.76,new,2,1,G:anion-ratio--0.33(Nb2PdS6)
Ni2As2Sr4Sc2O6-MP-mp-17557.cif,Ni2As2Sr4Sc2O6,2.75,new,2,1,G:anion-ratio--0.60(Sr3ScNiO6)
Bi1.08Ta2S5.08-MP-mp-554389.cif,Bi1.08Ta2S5.08,2.7,new,2,1,G:anion-ratio-+0.45(Ta3(BiS3)2)
La2.58Pr0.42S4-MP-mp-1508.cif,La2.58Pr0.42S4,2.69,new,2,1,G:anion-ratio--0.67(LaS2)
Bi1.09Ta2S5.09-MP-mp-554389.cif,Bi1.09Ta2S5.09,2.65,new,2,1,G:anion-ratio-+0.45(Ta3(BiS3)2)
Pd1Te1.02-MP-mp-782.cif,Pd1Te1.02,2.56,new,2,1,G:anion-ratio--0.98(Te2Pd)
Sn0.3361Pb0.5039In0.16Te1-MP-mp-1224649.cif,Sn0.3361Pb0.5039In0.16Te1,2.49,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Bi6S5O8-MP-mp-1195213.cif,Bi6S5O8,2.4,new,2,1,G:anion-ratio--5.33(Bi2(SO4)3)
Mo6Te5I3-MP-mp-505260.cif,Mo6Te5I3,2.4,new,2,1,G:anion-ratio--5.33(Te10Mo3I10)
O0.03V0.97-MP-mp-21579.cif,O0.03V0.97,2.4,new,2,1,G:anion-ratio--1.47(V2O3)
Bi1.1Nb1Se3.1-MP-mp-2207.cif,Bi1.1Nb1Se3.1,2.36,new,2,1,G:anion-ratio--0.52(NbSe2)
Ir0.265O0.035Ti0.65-MP-mp-1071163.cif,Ir0.265O0.035Ti0.65,2.3,new,2,1,G:anion-ratio--0.96(TiO)
Pd5Se2-MP-mp-21165.cif,Pd5Se2,2.3,new,2,1,G:anion-ratio--0.60(PdSe)
Pd1Te1.04-MP-mp-782.cif,Pd1Te1.04,2.28,new,2,1,G:anion-ratio--0.96(Te2Pd)
Nb2Pd1S3.75Se1.25-MP-mp-1080466.cif,Nb2Pd1S3.75Se1.25,2.23,new,2,1,G:anion-ratio--0.33(Nb2PdS6)
Hf1V2H1.6-MP-mp-976724.cif,Hf1V2H1.6,2.2,new,2,1,G:anion-ratio--0.80(Hf(VH2)2)
Pd1.25Te2-MP-mp-782.cif,Pd1.25Te2,2.2,new,2,1,G:anion-ratio--0.40(Te2Pd)
Pd1Te1.06-MP-mp-782.cif,Pd1Te1.06,2.11,new,2,1,G:anion-ratio--0.94(Te2Pd)
Ir0.7Rh0.3Te2-MP-mp-1217357.cif,Ir0.7Rh0.3Te2,2.09,new,2,1,G:anion-ratio--0.67(Te8Ir3)
In0.11O3W1-MP-mp-2383161.cif,In0.11O3W1,2.025,new,2,1,G:anion-ratio--0.30(WO3)
C6Ir4O2-MP-mp-1097041.cif,C6Ir4O2,2.0,new,2,1,G:anion-ratio--2.80(IrO3)
Sn0.95In0.038Te1-MP-mp-1197742.cif,Sn0.95In0.038Te1,1.9,new,2,1,G:anion-ratio--1.49(In2Te5)
Sn0.915In0.073Te1-MP-mp-1197742.cif,Sn0.915In0.073Te1,1.9,new,2,1,G:anion-ratio--1.49(In2Te5)
Sn0.35Te0.65-MP-mp-1883.cif,Sn0.35Te0.65,1.9,new,2,1,G:anion-ratio-+0.86(SnTe)
Pd1Te1.08-MP-mp-782.cif,Pd1Te1.08,1.88,new,2,1,G:anion-ratio--0.92(Te2Pd)
Nb2Pd1S3.5Se1.5-MP-mp-1080466.cif,Nb2Pd1S3.5Se1.5,1.87,new,2,1,G:anion-ratio--0.33(Nb2PdS6)
Sn0.961In0.027Te1-MP-mp-1197742.cif,Sn0.961In0.027Te1,1.85,new,2,1,G:anion-ratio--1.49(In2Te5)
Sn0.87Ag0.1Te1-MP-mp-28246.cif,Sn0.87Ag0.1Te1,1.83,new,2,1,G:anion-ratio--1.97(AgTe3)
Bi1.09Ta2Se5.09-MP-mp-1019276.cif,Bi1.09Ta2Se5.09,1.8,new,2,1,G:anion-ratio--0.35(TaSe2)
Bi1.09Ta1Se3.09-MP-mp-1019276.cif,Bi1.09Ta1Se3.09,1.8,new,2,1,G:anion-ratio--0.52(TaSe2)
Sn0.927In0.061Te1-MP-mp-1197742.cif,Sn0.927In0.061Te1,1.8,new,2,1,G:anion-ratio--1.49(In2Te5)
Sn0.923In0.065Te1-MP-mp-1197742.cif,Sn0.923In0.065Te1,1.8,new,2,1,G:anion-ratio--1.49(In2Te5)
Cu1Ir1.6Pt0.4Se4-MP-mp-1115.cif,Cu1Ir1.6Pt0.4Se4,1.76,new,2,1,G:anion-ratio--0.67(PtSe2)
Sn0.904In0.084Te1-MP-mp-1197742.cif,Sn0.904In0.084Te1,1.76,new,2,1,G:anion-ratio--1.49(In2Te5)
In0.1Sn0.9Te1.01-MP-mp-1197742.cif,In0.1Sn0.9Te1.01,1.75,new,2,1,G:anion-ratio--1.49(In2Te5)
Sn0.9Ag0.07Te1-MP-mp-28246.cif,Sn0.9Ag0.07Te1,1.73,new,2,1,G:anion-ratio--1.97(AgTe3)
Au0.24Te0.76-MP-mp-1662.cif,Au0.24Te0.76,1.72,new,2,1,G:anion-ratio-+1.17(Te2Au)
Au0.16Te0.84-MP-mp-1662.cif,Au0.16Te0.84,1.71,new,2,1,G:anion-ratio-+3.25(Te2Au)
Au0.14Te0.86-MP-mp-1662.cif,Au0.14Te0.86,1.7,new,2,1,G:anion-ratio-+4.14(Te2Au)
K0.5Nb1S2-MP-mp-7938.cif,K0.5Nb1S2,1.7,new,2,1,G:anion-ratio-+0.33(KNbS2)
H0.54Nb0.65Pd0.35-MP-mp-1184548.cif,H0.54Nb0.65Pd0.35,1.67,new,2,1,G:anion-ratio--0.46(HPd)
Sn0.92Ag0.05Te1-MP-mp-28246.cif,Sn0.92Ag0.05Te1,1.66,new,2,1,G:anion-ratio--1.97(AgTe3)
Pb0.9Pt0.1Te2-MP-mp-1217437.cif,Pb0.9Pt0.1Te2,1.65,new,2,1,G:anion-ratio-+1.50(TePtPb)
Au0.15Te0.85-MP-mp-1662.cif,Au0.15Te0.85,1.64,new,2,1,G:anion-ratio-+3.67(Te2Au)
Cu1Ir1.4Pt0.6Se4-MP-mp-1115.cif,Cu1Ir1.4Pt0.6Se4,1.64,new,2,1,G:anion-ratio--0.67(PtSe2)
H0.34Nb0.72Pd0.28-MP-mp-1184548.cif,H0.34Nb0.72Pd0.28,1.64,new,2,1,G:anion-ratio--0.66(HPd)
Pd2.2S1-MP-mp-13682.cif,Pd2.2S1,1.63,new,2,1,G:anion-ratio--1.55(PdS2)
Pb0.3325Sn0.6175In0.05Te1-MP-mp-1224649.cif,Pb0.3325Sn0.6175In0.05Te1,1.605,new,2,1,G:anion-ratio--0.43(In6Te10Pb)
Au0.18Te0.82-MP-mp-1662.cif,Au0.18Te0.82,1.56,new,2,1,G:anion-ratio-+2.56(Te2Au)
Au0.22Te0.78-MP-mp-1662.cif,Au0.22Te0.78,1.54,new,2,1,G:anion-ratio-+1.55(Te2Au)
H0.12Nb0.8Pd0.2-MP-mp-1184548.cif,H0.12Nb0.8Pd0.2,1.52,new,2,1,G:anion-ratio--0.88(HPd)
Bi4Sr4Ca0.5Tm1.5Cu4O16.91-MP-mp-1218884.cif,Bi4Sr4Ca0.5Tm1.5Cu4O16.91,1.5,new,2,1,C:Cu-ox-6.21
La2.4Pr0.6Se4-MP-mp-14613.cif,La2.4Pr0.6Se4,1.49,new,2,1,G:anion-ratio--0.57(Pr10Se19)
Au0.2Te0.8-MP-mp-1662.cif,Au0.2Te0.8,1.48,new,2,1,G:anion-ratio-+2.00(Te2Au)
Ag7F2H1O8-MP-mp-996958.cif,Ag7F2H1O8,1.47,new,2,1,G:anion-ratio--1.43(AgHO2)
In0.08Sn0.92Te1.01-MP-mp-1197742.cif,In0.08Sn0.92Te1.01,1.45,new,2,1,G:anion-ratio--1.49(In2Te5)
In0.05Sn0.95Te1.01-MP-mp-1197742.cif,In0.05Sn0.95Te1.01,1.43,new,2,1,G:anion-ratio--1.49(In2Te5)
In0.06Sn0.94Te1.01-MP-mp-1197742.cif,In0.06Sn0.94Te1.01,1.36,new,2,1,G:anion-ratio--1.49(In2Te5)
La1.14Nb1Se3.14-MP-mp-2207.cif,La1.14Nb1Se3.14,1.32,new,2,1,G:anion-ratio--0.53(NbSe2)
In0.045Sn0.955Te1.01-MP-mp-1197742.cif,In0.045Sn0.955Te1.01,1.2,new,2,1,G:anion-ratio--1.49(In2Te5)
Nb2Pd1S3Se2-MP-mp-1080466.cif,Nb2Pd1S3Se2,1.17,new,2,1,G:anion-ratio--0.33(Nb2PdS6)
In0.04Sn0.96Te1.01-MP-mp-1197742.cif,In0.04Sn0.96Te1.01,1.14,new,2,1,G:anion-ratio--1.49(In2Te5)
Ag2Pb3S1-MP-mp-1025039.cif,Ag2Pb3S1,1.13,new,2,1,G:anion-ratio--1.80(PbS2)
Ag2Pd3S1-MP-mp-13682.cif,Ag2Pd3S1,1.13,new,2,1,G:anion-ratio--1.80(PdS2)
In0.03Sn0.97Te1.01-MP-mp-1197742.cif,In0.03Sn0.97Te1.01,1.07,new,2,1,G:anion-ratio--1.49(In2Te5)
Cu1Ir1.8Pt0.2Se4-MP-mp-1115.cif,Cu1Ir1.8Pt0.2Se4,1.06,new,2,1,G:anion-ratio--0.67(PtSe2)
In2Sb1Te2-MP-mp-1223951.cif,In2Sb1Te2,1.06,new,2,1,G:anion-ratio--0.33(In3SbTe4)
La1Fe0.951Zn0.049As1F0.28O0.68-MP-mp-549589.cif,La1Fe0.951Zn0.049As1F0.28O0.68,1.0,new,2,1,G:parent-lacks-Fe(LaZnAsO)
Bi3Te1-MP-mp-34202.cif,Bi3Te1,0.875,new,2,1,G:anion-ratio--1.17(Bi2Te3)
Th99.92U0.08-MP-mp-37.cif,Th99.92U0.08,0.7775000000000001,new,2,2,"A:huge-coefficient(max 100, 100 atoms); A:trace-dopant(U 0.0008)"
Ag0.2In0.8Te1-MP-mp-1224268.cif,Ag0.2In0.8Te1,0.77,new,2,1,G:anion-ratio--0.33(In5AgTe8)
Bi1.08Ta1S3.08-MP-mp-10014.cif,Bi1.08Ta1S3.08,0.76,new,2,1,G:anion-ratio--0.52(TaS2)
La2.25Pr0.75Se4-MP-mp-14613.cif,La2.25Pr0.75Se4,0.76,new,2,1,G:anion-ratio--0.57(Pr10Se19)
Pd6Se1-MP-mp-21165.cif,Pd6Se1,0.66,new,2,1,G:anion-ratio--0.83(PdSe)
Pd6.7Se1-MP-mp-21165.cif,Pd6.7Se1,0.66,new,2,1,G:anion-ratio--0.85(PdSe)
Fe0.008Mo99.992-MP-mp-129.cif,Fe0.008Mo99.992,0.5775,new,2,2,"A:huge-coefficient(max 100, 100 atoms); A:trace-dopant(Fe 0.0001)"
Co0.038Mo99.962-MP-mp-129.cif,Co0.038Mo99.962,0.4499999999999999,new,2,2,"A:huge-coefficient(max 100, 100 atoms); A:trace-dopant(Co 0.0004)"
W1F0.41O2.59-MP-mp-752955.cif,W1F0.41O2.59,0.42,new,2,1,G:anion-ratio--2.00(WOF4)
Bi1.1Nb1S3.1-MP-mp-10033.cif,Bi1.1Nb1S3.1,0.415,new,2,1,G:anion-ratio--0.52(NbS2)
W1F0.44O2.56-MP-mp-752955.cif,W1F0.44O2.56,0.41,new,2,1,G:anion-ratio--2.00(WOF4)
Cd99.995Mn0.005-MP-mp-94.cif,Cd99.995Mn0.005,0.39,new,2,2,"A:huge-coefficient(max 100, 100 atoms); A:trace-dopant(Mn 0.0001)"
W1F0.45O2.55-MP-mp-752955.cif,W1F0.45O2.55,0.38,new,2,1,G:anion-ratio--2.00(WOF4)
Ag7F1O8-MP-mp-997101.cif,Ag7F1O8,0.3,new,2,1,G:anion-ratio--1.71(AgO2F)
Ag7B4F4O8-MP-mp-997101.cif,Ag7B4F4O8,0.15,new,2,1,G:anion-ratio--1.91(AgO2F)
Ag7F4O8B1-MP-mp-997101.cif,Ag7F4O8B1,0.15,new,2,1,G:anion-ratio--1.50(AgO2F)
Ag2I1-MP-mp-580941.cif,Ag2I1,0.066,new,2,1,G:anion-ratio--0.50(AgI)
Al0.3Ba2Cu2La2Ti1.7O10.86-MP-mp-1227852-synth_doped.cif,Al0.3Ba2Cu2La2Ti1.7O10.86,0.0,V45,2,1,C:Cu-ox-5.86
B1Ba1Cu1Gd1O5-MP-mp-1214529.cif,B1Ba1Cu1Gd1O5,0.0,V45,2,1,C:Cu-ox-5.00
B1Ba1Cu1La1O5-MP-mp-14970.cif,B1Ba1Cu1La1O5,0.0,V45,2,1,C:Cu-ox-5.00
B1Ba1Cu1Nd1O5-MP-mp-10350.cif,B1Ba1Cu1Nd1O5,0.0,V45,2,1,C:Cu-ox-5.00
B1Ba1Cu1Sm1O5-MP-mp-1214336.cif,B1Ba1Cu1Sm1O5,0.0,V45,2,1,C:Cu-ox-5.00
B1Ba1Cu1Tb1O5-MP-mp-1214316.cif,B1Ba1Cu1Tb1O5,0.0,V45,2,1,C:Cu-ox-8.00
Ba0.074Cu1La1.926O4-MP-mp-1077929-synth_doped.cif,Ba0.074Cu1La1.926O4,0.0,V45,2,1,D:duplicate-Tc-0.0..24.9K(n=3)
Ba0.174Cu1La1.826O4-MP-mp-1077929-synth_doped.cif,Ba0.174Cu1La1.826O4,0.0,V45,2,1,D:duplicate-Tc-0.0..26.2K(n=2)
Ba0.25Cu1La1.75O4-MP-mp-1077929-synth_doped.cif,Ba0.25Cu1La1.75O4,0.0,V45,2,1,D:duplicate-Tc-0.0..13.7K(n=2)
Ba1.7Cu2La2.3Ti2O11.15-MP-mp-1227852-synth_doped.cif,Ba1.7Cu2La2.3Ti2O11.15,0.0,V45,2,1,C:Cu-ox-6.00
Ba1.85Cu2La2Ti2O10.7-MP-mp-1227852-synth_doped.cif,Ba1.85Cu2La2Ti2O10.7,0.0,V45,2,1,C:Cu-ox-5.85
Ba1.8Cu1La0.2Tl1O5-MP-mp-20942-synth_doped.cif,Ba1.8Cu1La0.2Tl1O5,0.0,V45,2,1,C:Cu-ox-5.80
Ba1Cu1Y2O5-MP-mp-542733.cif,Ba1Cu1Y2O5,0.0,V45,2,1,C:Cu-ox-8.00
Ba2.02Cu1.01Tl1.97O6.16-MP-mp-6027-synth_doped.cif,Ba2.02Cu1.01Tl1.97O6.16,0.0,V45,2,1,C:Cu-ox-8.20
