id,formula,tc,origin,cls,n_nbr,nbr_median,nbr_min,nbr_max,nearest,nearest_tc,nearest_dist,chemsys
Bi1.6Pb0.35V0.05Sr2Ca2Cu3O10.12-MP-mp-1209015.cif,Bi1.6Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7,new,high-in-zero-cloud,4,0.0,0.0,102.5,Bi1.6Pb0.3Sr2Ca2Cu3V0.1O10.12,102.5,0.005,Bi-Ca-Cu-O-Pb-Sr-V
Ba2Ca0.8Ce0.2Cu2Tl2O8-MP-mp-6885-synth_doped.cif,Ba2Ca0.8Ce0.2Cu2Tl2O8,103.0,V45,high-in-zero-cloud,3,0.0,0.0,100.0,Ba2Ca0.9Ce0.1Cu2Tl2O8,100.0,0.013,Ba-Ca-Ce-Cu-O-Tl
Bi1.6Pb0.3Sr2Ca2Cu3V0.1O10.12-MP-mp-1209015.cif,Bi1.6Pb0.3Sr2Ca2Cu3V0.1O10.12,102.5,new,high-in-zero-cloud,4,0.0,0.0,103.7,Bi1.6Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7,0.005,Bi-Ca-Cu-O-Pb-Sr-V
Cr0.9Cu1Fe0.1O2-MP-mp-510625-synth_doped.cif,Cr0.9Cu1Fe0.1O2,98.0,V45,high-in-zero-cloud,3,0.0,0.0,117.5,Cu(Cr0.94Fe0.06)O2,0.0,0.02,Cr-Cu-Fe-O
Y1Ba2Cu2.94Zr0.06O6.81-MP-mp-20674.cif,Y1Ba2Cu2.94Zr0.06O6.81,92.3,new,high-in-zero-cloud,5,0.0,0.0,90.2,Y1Ba2Cu2.94Zr0.06O6.82,0.0,0.001,Ba-Cu-O-Y-Zr
Y1Ba2Cu2.98Zr0.02O6.84-MP-mp-20674.cif,Y1Ba2Cu2.98Zr0.02O6.84,90.2,new,high-in-zero-cloud,5,0.0,0.0,92.3,Y1Ba2Cu2.94Zr0.06O6.82,0.0,0.007,Ba-Cu-O-Y-Zr
Bi2Ca0.8Cu2Sr2.2O8-MP-mp-1218930-synth_doped.cif,Bi2Ca0.8Cu2Sr2.2O8,89.9,V45,high-in-zero-cloud,8,0.0,0.0,95.3,Bi2Ca0.92Cu2Sr2.08O8,95.3,0.016,Bi-Ca-Cu-O-Sr
Y1Ba2Cu2.98Zr0.2O6.75-MP-mp-1228425.cif,Y1Ba2Cu2.98Zr0.2O6.75,89.8,new,high-in-zero-cloud,5,0.0,0.0,92.3,Y1Ba2Cu2.91Zr0.09O6.73,0.0,0.021,Ba-Cu-O-Y-Zr
Y1Ba2Cu2.6Fe0.4O7.401-MP-icsd-63321.cif,Y1Ba2Cu2.6Fe0.4O7.401,82.0,new,high-in-zero-cloud,11,0.0,0.0,82.0,Fe0.5Ba2Y1Cu2.5O7.41,80.0,0.015,Ba-Cu-Fe-O-Y
Pr1Ba2Cu3O6.8-MP-mp-20936.cif,Pr1Ba2Cu3O6.8,81.0,new,high-in-zero-cloud,9,0.0,0.0,0.0,Pr1Ba2Cu3O6.849,0.0,0.004,Ba-Cu-O-Pr
Fe0.5Ba2Y1Cu2.5O7.41-MP-icsd-63321.cif,Fe0.5Ba2Y1Cu2.5O7.41,80.0,new,high-in-zero-cloud,7,0.0,0.0,82.0,Y1Ba2Cu2.5Fe0.5O7.35,80.0,0.004,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.5Fe0.5O7.35-MP-icsd-63321.cif,Y1Ba2Cu2.5Fe0.5O7.35,80.0,new,high-in-zero-cloud,9,0.0,0.0,82.0,Fe0.5Ba2Y1Cu2.5O7.41,80.0,0.004,Ba-Cu-Fe-O-Y
Nd1.08Ba1.92Cu3O6.17-MP-mp-1228184.cif,Nd1.08Ba1.92Cu3O6.17,77.5,new,high-in-zero-cloud,5,0.0,0.0,90.5,Nd1Ba2Cu3O6.13,0.0,0.016,Ba-Cu-Nd-O
Cu1Sr2O3.1-MP-mp-5456-synth_doped.cif,Cu1Sr2O3.1,70.0,V45,high-in-zero-cloud,5,0.0,0.0,0.0,Cu1Sr2O3.02,0.0,0.013,Cu-O-Sr
Y0.6Pr0.4Ba1Sr1Cu3O6.89-MP-mp-1228182.cif,Y0.6Pr0.4Ba1Sr1Cu3O6.89,56.75,new,high-in-zero-cloud,3,0.0,0.0,36.0,Y0.6Pr0.4Ba1Sr1Cu3O6.95,0.0,0.004,Ba-Cu-O-Pr-Sr-Y
Er1Ba2Cu3O6.31-MP-mp-1229210.cif,Er1Ba2Cu3O6.31,55.0,new,high-in-zero-cloud,7,0.0,0.0,85.0,Er1Ba2Cu3O6.25,0.0,0.005,Ba-Cu-Er-O
Cu2Fe1Sr2Y1O7.51-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.51,53.5,V45,high-in-zero-cloud,5,0.0,0.0,53.0,Cu2Fe1Sr2Y1O7.6,0.0,0.006,Cu-Fe-O-Sr-Y
Cu2Fe1Sr2Y1O7.68-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.68,53.0,V45,high-in-zero-cloud,5,0.0,0.0,53.5,Cu2Fe1Sr2Y1O7.66,43.5,0.001,Cu-Fe-O-Sr-Y
Nd1.2Ba1.6Ca0.2Cu3O6.929-MP-mp-1228353.cif,Nd1.2Ba1.6Ca0.2Cu3O6.929,51.0,new,high-in-zero-cloud,5,0.0,0.0,65.0,Ca0.1Ba1.65Nd1.25Cu3O6.96,0.0,0.017,Ba-Ca-Cu-Nd-O
Y1Ba2Cu2.7Zn0.3O6.92-MP-mp-20674.cif,Y1Ba2Cu2.7Zn0.3O6.92,47.2,new,high-in-zero-cloud,26,0.0,0.0,64.0,Y1Ba2Cu2.7Zn0.3O6.89,0.0,0.002,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.7Zn0.3O6.74-MP-mp-1228425.cif,Y1Ba2Cu2.7Zn0.3O6.74,45.0,new,high-in-zero-cloud,22,0.0,0.0,54.7,Y1Ba2Cu2.7Zn0.3O6.85,0.0,0.008,Ba-Cu-O-Y-Zn
Ru1Sr2Gd1.4Ce0.6Cu2O10-MP-mp-1218883.cif,Ru1Sr2Gd1.4Ce0.6Cu2O10,45.0,new,high-in-zero-cloud,4,0.0,0.0,34.0,RuSr2Gd1.4Ce0.6Cu2O10,0.0,0.0,Ce-Cu-Gd-O-Ru-Sr
Cu2Fe1Sr2Y1O7.66-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.66,43.5,V45,high-in-zero-cloud,5,0.0,0.0,53.5,Cu2Fe1Sr2Y1O7.68,53.0,0.001,Cu-Fe-O-Sr-Y
Eu1.2Ba1.8Cu3O7.18-MP-mp-772788.cif,Eu1.2Ba1.8Cu3O7.18,42.0,new,high-in-zero-cloud,8,0.0,0.0,83.2,Eu1.2Ba1.8Cu3O6.956,0.0,0.016,Ba-Cu-Eu-O
Eu1.3Ba1.7Cu3O7.15-MP-mp-772788.cif,Eu1.3Ba1.7Cu3O7.15,39.5,new,high-in-zero-cloud,7,0.0,0.0,42.0,Eu1.3Ba1.7Cu3O6.983,0.0,0.012,Ba-Cu-Eu-O
Tb1Sr2Cu2.7Mo0.3O7.15-MP-mp-1079351.cif,Tb1Sr2Cu2.7Mo0.3O7.15,37.0,new,high-in-zero-cloud,3,0.0,0.0,34.5,Tb1Sr2Cu2.7Mo0.3O7.12,0.0,0.002,Cu-Mo-O-Sr-Tb
La1.75Sr0.25Cu0.94Ni0.06O4-MP-mp-1077929.cif,La1.75Sr0.25Cu0.94Ni0.06O4,36.5,new,high-in-zero-cloud,31,0.0,0.0,34.4,La1.77Sr0.23Cu0.94Ni0.06O4,31.5,0.006,Cu-La-Ni-O-Sr
Nd1.3Ba1.5Ca0.2Cu3O6.952-MP-mp-1228353.cif,Nd1.3Ba1.5Ca0.2Cu3O6.952,36.0,new,high-in-zero-cloud,5,0.0,0.0,51.0,Nd1.4Ba1.4Ca0.2Cu3O6.976,0.0,0.017,Ba-Ca-Cu-Nd-O
Er1Ba2Cu3O6.15-MP-mp-1229210.cif,Er1Ba2Cu3O6.15,35.0,new,high-in-zero-cloud,5,0.0,0.0,55.0,Er1Ba2Cu3O6.16,0.0,0.001,Ba-Cu-Er-O
Tb1Sr2Cu2.69Mo0.31O7-MP-mp-1079351.cif,Tb1Sr2Cu2.69Mo0.31O7,34.5,new,high-in-zero-cloud,3,0.0,0.0,37.0,TbSr2Cu2.69Mo0.31O6.97,0.0,0.002,Cu-Mo-O-Sr-Tb
La1.855Sr0.145Cu0.99Ni0.01O4-MP-mp-1077929.cif,La1.855Sr0.145Cu0.99Ni0.01O4,33.0,new,high-in-zero-cloud,54,0.0,0.0,33.0,La1.86Sr0.14Cu0.99Ni0.01O4,0.0,0.001,Cu-La-Ni-O-Sr
Eu0.1La1.7Sr0.2Cu1O4-MP-mp-1077929.cif,Eu0.1La1.7Sr0.2Cu1O4,33.0,new,high-in-zero-cloud,7,0.0,0.0,10.0,La1.75Eu0.1Sr0.15CuO4,0.0,0.014,Cu-Eu-La-O-Sr
La1.85Sr0.15Cu0.993Ni0.007O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.993Ni0.007O4,32.6,new,high-in-zero-cloud,54,0.0,0.0,33.0,La1.85Sr0.15Cu0.99Ni0.01O4,30.675,0.001,Cu-La-Ni-O-Sr
Sm1.39Ba1.61Cu3O7.07-MP-icsd-68194.cif,Sm1.39Ba1.61Cu3O7.07,31.8,new,high-in-zero-cloud,10,0.0,0.0,50.05,Sm1.35Ba1.65Cu3O7.07,26.2,0.006,Ba-Cu-O-Sm
La1.77Sr0.23Cu0.94Ni0.06O4-MP-mp-1077929.cif,La1.77Sr0.23Cu0.94Ni0.06O4,31.5,new,high-in-zero-cloud,42,0.0,0.0,36.5,La1.78Sr0.22Cu0.94Ni0.06O4,0.0,0.003,Cu-La-Ni-O-Sr
Bi0.066Mo0.264Cu2.67Sr2Y1O7.32-MP-mp-1520951.cif,Bi0.066Mo0.264Cu2.67Sr2Y1O7.32,31.0,new,high-in-zero-cloud,5,0.0,0.0,29.0,Bi0.1155Mo0.2145Cu2.67Sr2Y1O7.25,0.0,0.012,Bi-Cu-Mo-O-Sr-Y
La1.85Sr0.15Cu0.99Ni0.01O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.99Ni0.01O4,30.675,new,high-in-zero-cloud,54,0.0,0.0,33.0,La1.85Sr0.15Cu0.993Ni0.007O4,32.6,0.001,Cu-La-Ni-O-Sr
La2Cu0.99Zn0.01O4.099-MP-mp-757399.cif,La2Cu0.99Zn0.01O4.099,29.3,new,high-in-zero-cloud,9,0.0,0.0,19.2,La2Cu0.98Zn0.02O4.099,19.2,0.003,Cu-La-O-Zn
Bi0.132Mo0.198Cu2.67Sr2Y1O7.2-MP-mp-1520951.cif,Bi0.132Mo0.198Cu2.67Sr2Y1O7.2,29.0,new,high-in-zero-cloud,6,0.0,0.0,31.0,Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21,20.6,0.003,Bi-Cu-Mo-O-Sr-Y
Ba0.77Bi1K0.23O3-MP-mp-559051-synth_doped.cif,Ba0.77Bi1K0.23O3,28.0,V45,high-in-zero-cloud,3,0.0,0.0,29.9,Ba0.75Bi1K0.25O3,0.0,0.008,Ba-Bi-K-O
Eu1.4Ba1.6Cu3O7.16-MP-mp-772788.cif,Eu1.4Ba1.6Cu3O7.16,28.0,new,high-in-zero-cloud,5,0.0,0.0,39.5,Eu1.4Ba1.6Cu3O7.006,0.0,0.011,Ba-Cu-Eu-O
Cu1La1.929Na0.071O4-MP-mp-1077929-synth_doped.cif,Cu1La1.929Na0.071O4,28.0,V45,high-in-zero-cloud,5,0.0,0.0,16.0,Cu1La1.95Na0.05O4,0.0,0.006,Cu-La-Na-O
La1.85Sr0.15Cu0.985Ni0.015O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.985Ni0.015O4,27.8,new,high-in-zero-cloud,57,0.0,0.0,33.0,La1.85Sr0.15Cu0.982Ni0.018O4,22.5,0.001,Cu-La-Ni-O-Sr
Eu0.5Pr0.5Ba2Cu4O8-MP-mp-6779.cif,Eu0.5Pr0.5Ba2Cu4O8,27.5,new,high-in-zero-cloud,3,0.0,0.0,40.0,Eu0.4Pr0.6Ba2Cu4O8,0.0,0.013,Ba-Cu-Eu-O-Pr
La1.2Ba1.8Cu3O7.3-MP-mp-505315.cif,La1.2Ba1.8Cu3O7.3,27.0,new,high-in-zero-cloud,11,0.0,0.0,80.0,La1.2Ba1.8Cu3O7.35,0.0,0.003,Ba-Cu-La-O
Y1Sr2Cu2.7Co0.3O6.7-MP-mp-985569.cif,Y1Sr2Cu2.7Co0.3O6.7,27.0,new,high-in-zero-cloud,3,0.0,0.0,13.0,Y1Sr2Cu2.7Co0.3O6.5,13.0,0.015,Co-Cu-O-Sr-Y
Nd2Cu1F0.24O3.76-MP-mp-4158.cif,Nd2Cu1F0.24O3.76,27.0,new,high-in-zero-cloud,4,0.0,0.0,24.5,Nd2Cu1F0.22O3.78,24.5,0.006,Cu-F-Nd-O
Nd1.45Ba1.55Cu3O7.08-MP-mp-1228592.cif,Nd1.45Ba1.55Cu3O7.08,26.5,new,high-in-zero-cloud,13,0.0,0.0,69.0,Nd1.4Ba1.6Cu3O7.09,38.0,0.008,Ba-Cu-Nd-O
Ba1Fe1.82Ru0.18As2-MP-mp-2903350.cif,Ba1Fe1.82Ru0.18As2,25.8,new,high-in-zero-cloud,3,0.0,0.0,0.0,Ba1Fe1.854Ru0.146As2,0.0,0.014,As-Ba-Fe-Ru
Nd2Cu1F0.22O3.78-MP-mp-4158.cif,Nd2Cu1F0.22O3.78,24.5,new,high-in-zero-cloud,5,0.0,0.0,27.0,Nd2Cu1F0.24O3.76,27.0,0.006,Cu-F-Nd-O
Ce0.14Cu1Nd1.86O4-MP-mp-4158-synth_doped.cif,Ce0.14Cu1Nd1.86O4,22.9,V45,high-in-zero-cloud,24,0.0,0.0,25.0,Ce0.13Cu1Nd1.87O4,0.0,0.003,Ce-Cu-Nd-O
Y1Ba2Cu3.7Zn0.3O8-MP-mp-6790.cif,Y1Ba2Cu3.7Zn0.3O8,22.5,new,high-in-zero-cloud,4,0.0,0.0,31.5,Y1Ba2Cu3.72Zn0.28O8,0.0,0.003,Ba-Cu-O-Y-Zn
La1.85Sr0.15Cu0.982Ni0.018O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.982Ni0.018O4,22.5,new,high-in-zero-cloud,59,0.0,0.0,33.0,La1.85Sr0.15Cu0.985Ni0.015O4,27.8,0.001,Cu-La-Ni-O-Sr
Nd1.85Ce0.15Cu1O3.95-MP-mp-4158.cif,Nd1.85Ce0.15Cu1O3.95,22.1,new,high-in-zero-cloud,23,0.0,0.0,25.0,Nd1.85Ce0.15Cu1O3.97,20.8,0.002,Ce-Cu-Nd-O
Y1Ba2Cu3O6.29-MP-mp-1229067.cif,Y1Ba2Cu3O6.29,21.9,new,high-in-zero-cloud,29,0.0,0.0,60.55,Y1Ba2Cu3O6.31,0.0,0.002,Ba-Cu-O-Y
Nd1.86Ce0.14Cu1O3.96-MP-mp-4158.cif,Nd1.86Ce0.14Cu1O3.96,21.3,new,high-in-zero-cloud,23,0.0,0.0,25.0,Nd1.85Ce0.15Cu1O3.95,22.1,0.003,Ce-Cu-Nd-O
Y1Sr2Cu2.65Ga0.35O6.7-MP-mp-556575.cif,Y1Sr2Cu2.65Ga0.35O6.7,21.0,new,high-in-zero-cloud,3,0.0,0.0,17.0,Y1Sr2Cu2.65Ga0.35O6.6,17.0,0.007,Cu-Ga-O-Sr-Y
La1.78Sr0.22Cu0.92Ni0.08O4-MP-mp-1077929.cif,La1.78Sr0.22Cu0.92Ni0.08O4,21.0,new,high-in-zero-cloud,38,0.0,0.0,36.5,La1.78Sr0.22Cu0.93Ni0.07O4,0.0,0.003,Cu-La-Ni-O-Sr
Nd1.85Ce0.15Cu1O3.97-MP-mp-4158.cif,Nd1.85Ce0.15Cu1O3.97,20.8,new,high-in-zero-cloud,23,0.0,0.0,25.0,Nd1.85Ce0.15Cu1O3.95,22.1,0.002,Ce-Cu-Nd-O
Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21-MP-mp-1520951.cif,Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21,20.6,new,high-in-zero-cloud,6,0.0,0.0,31.0,Bi0.165Mo0.165Cu2.67Sr2Y1O7.21,0.0,0.002,Bi-Cu-Mo-O-Sr-Y
Y0.35Pr0.65Ba1Sr1Cu3O6.9-MP-mp-1228182.cif,Y0.35Pr0.65Ba1Sr1Cu3O6.9,20.3,new,high-in-zero-cloud,10,0.0,0.0,36.0,Y0.35Pr0.65Ba1Sr1Cu3O6.95,0.0,0.004,Ba-Cu-O-Pr-Sr-Y
Nd1.5Ba1.5Cu3O7.14-MP-mp-1228592.cif,Nd1.5Ba1.5Cu3O7.14,20.0,new,high-in-zero-cloud,11,0.0,0.0,38.0,Nd1.5Ba1.5Cu3O7.12,15.4,0.001,Ba-Cu-Nd-O
Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9-MP-mp-1218669.cif,Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9,20.0,new,high-in-zero-cloud,5,0.0,0.0,19.0,Y0.88Ca0.12Sr2Cu2.5Fe0.5O6.89,19.0,0.004,Ca-Cu-Fe-O-Sr-Y
La2Cu0.98Zn0.02O4.099-MP-icsd-41494.cif,La2Cu0.98Zn0.02O4.099,19.2,new,high-in-zero-cloud,9,0.0,0.0,29.3,La2Cu0.99Zn0.01O4.099,29.3,0.003,Cu-La-O-Zn
Y1Ba2Cu3O6.375-MP-mp-1229067.cif,Y1Ba2Cu3O6.375,19.0,new,high-in-zero-cloud,31,0.0,0.0,93.4,Y1Ba2Cu3O6.346,12.3,0.002,Ba-Cu-O-Y
Y0.88Ca0.12Sr2Cu2.5Fe0.5O6.89-MP-mp-1218669.cif,Y0.88Ca0.12Sr2Cu2.5Fe0.5O6.89,19.0,new,high-in-zero-cloud,5,0.0,0.0,20.0,Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9,20.0,0.004,Ca-Cu-Fe-O-Sr-Y
Pb0.5Cd0.5Sr2Tb0.6Ca0.4Cu2O7-MP-mp-1208525.cif,Pb0.5Cd0.5Sr2Tb0.6Ca0.4Cu2O7,19.0,new,high-in-zero-cloud,3,0.0,0.0,19.0,Pb0.5Cd0.5Sr2Tb0.5Ca0.5Cu2O7,19.0,0.015,Ca-Cd-Cu-O-Pb-Sr-Tb
As1Fe0.94Ir0.06Sm1O1-MP-mp-20349-synth_doped.cif,As1Fe0.94Ir0.06Sm1O1,18.0,V45,high-in-zero-cloud,3,0.0,0.0,18.3,As1Fe0.96Ir0.04Sm1O1,0.0,0.01,As-Fe-Ir-O-Sm
Y1Sr2Cu2.65Ga0.35O6.6-MP-mp-556575.cif,Y1Sr2Cu2.65Ga0.35O6.6,17.0,new,high-in-zero-cloud,3,0.0,0.0,21.0,Y1Sr2Cu2.65Ga0.35O6.7,21.0,0.007,Cu-Ga-O-Sr-Y
Cu1La1.89Na0.11O4-MP-mp-1077929-synth_doped.cif,Cu1La1.89Na0.11O4,16.0,V45,high-in-zero-cloud,5,0.0,0.0,28.0,Cu1La1.9Na0.1O4,0.0,0.003,Cu-La-Na-O
Y1Sr2Cu2.8V0.2O6.5-MP-mp-985569.cif,Y1Sr2Cu2.8V0.2O6.5,16.0,new,high-in-zero-cloud,3,0.0,0.0,0.0,Y1Sr2Cu2.75V0.25O6.5,0.0,0.008,Cu-O-Sr-V-Y
Nd1.85Ce0.15Cu0.999Co0.001O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.999Co0.001O4,15.475,new,high-in-zero-cloud,5,0.0,0.0,4.725,Nd1.85Ce0.15Cu0.995Co0.005O4,4.725,0.001,Ce-Co-Cu-Nd-O
Nd1.5Ba1.5Cu3O7.12-MP-mp-1228592.cif,Nd1.5Ba1.5Cu3O7.12,15.4,new,high-in-zero-cloud,11,0.0,0.0,38.0,Nd1.5Ba1.5Cu3O7.14,20.0,0.001,Ba-Cu-Nd-O
La1.83Sr0.17Cu0.97Ni0.03O4-MP-mp-1077929.cif,La1.83Sr0.17Cu0.97Ni0.03O4,14.8,new,high-in-zero-cloud,63,0.0,0.0,33.0,La1.83Sr0.17Cu0.96Ni0.04O4,7.233333333,0.003,Cu-La-Ni-O-Sr
Y0.3Pr0.7Ba1Sr1Cu3O6.95-MP-mp-1227458.cif,Y0.3Pr0.7Ba1Sr1Cu3O6.95,14.0,new,high-in-zero-cloud,8,0.0,0.0,23.0,Y0.3Pr0.7Ba1Sr1Cu3O6.9,0.0,0.004,Ba-Cu-O-Pr-Sr-Y
La1.85Sr0.15Cu0.971Ni0.029O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.971Ni0.029O4,13.975,new,high-in-zero-cloud,62,0.0,0.0,33.0,La1.85Sr0.15Cu0.966Ni0.034O4,9.4,0.001,Cu-La-Ni-O-Sr
La1.82Ba0.18Cu0.99Zn0.01O4-MP-mp-1077929.cif,La1.82Ba0.18Cu0.99Zn0.01O4,13.9,new,high-in-zero-cloud,7,0.0,0.0,12.4,La1.84Ba0.16Cu0.99Zn0.01O4,12.4,0.006,Ba-Cu-La-O-Zn
La2.8Ba3.2Cu6O14.07-MP-mp-558557.cif,La2.8Ba3.2Cu6O14.07,13.0,new,high-in-zero-cloud,10,0.0,0.0,40.0,La3.5Ba3.5Cu7O16.415,0.0,0.015,Ba-Cu-La-O
Ce0.02Cu2Gd0.98Ru1Sr2O8-MP-mp-1194240-synth_doped.cif,Ce0.02Cu2Gd0.98Ru1Sr2O8,13.0,V45,high-in-zero-cloud,3,0.0,0.0,0.0,Ce0.05Cu2Gd0.95Ru1Sr2O8,0.0,0.004,Ce-Cu-Gd-O-Ru-Sr
Nd2Cu1F0.2O4-MP-mp-1097048.cif,Nd2Cu1F0.2O4,13.0,new,high-in-zero-cloud,7,0.0,0.0,19.0,Nd2Cu1F0.15O3.85,0.0,0.024,Cu-F-Nd-O
