id,tc_38,std_38,tc_49,std_49,tc_51,std_51,tc_mean,tc_min,tc_max,formula,e_above_hull,band_gap,is_metal,theoretical,nsites,spacegroup,crystal_system,is_magnetic,magnetization,density,known_parent,chem,supercon_tc_exact,supercon_tc_family,supercon
mp-10009,2.574,1.533,3.525,0.42,1.495,1.616,2.5313333333333334,1.495,3.525,GaTe,0.004359849583334352,0.7852999999999999,False,False,8.0,P6_3/mmc,Hexagonal,False,0.0,5.154975036717945,False,other,,,none
mp-21001,1.9,1.297,2.922,0.637,2.772,0.777,2.531333333333333,1.9,2.922,Y(GeRu)2,0.0,0.0,True,False,5.0,I4/mmm,Tetragonal,False,0.0,8.19929391119415,False,other,,2.116666667,family
mp-1008753,0.941,1.227,3.536,0.908,3.116,0.458,2.531,0.941,3.536,Ti2Al,0.8942426866666668,0.0,True,True,3.0,F-43m,Cubic,True,2.9953549,3.244296735204609,False,other,,0.73,family
mp-979910,4.502,2.475,1.676,1.273,1.415,0.435,2.531,1.415,4.502,VCuRh2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,1.55e-05,10.23044349146893,False,other,,,none
mp-16821,3.41,1.138,1.056,0.758,3.126,0.681,2.530666666666667,1.056,3.41,Ba3PrRu2O9,0.0,0.0,True,False,30.0,P6_3/mmc,Hexagonal,True,6.0057431,6.341314967994694,False,other,,,none
mp-561394,2.98,2.094,2.881,1.329,1.731,1.213,2.5306666666666664,1.731,2.98,,,,,,,,,,,,False,unknown,,,none
mp-1198190,1.636,0.62,2.341,0.82,3.614,0.684,2.5303333333333335,1.636,3.614,SrAl(OF2)2,0.4212490207291699,0.0,True,False,32.0,P2_1/c,Monoclinic,True,8.0017406,2.99033431862026,False,other,,,none
mp-1006372,2.422,2.319,3.436,3.738,1.733,1.751,2.5303333333333335,1.733,3.436,AgSO4,0.011683758124999777,0.0,True,False,12.0,P-1,Triclinic,False,0.0,4.208178413049184,False,other,,,none
mp-559254,2.634,0.322,1.986,1.029,2.971,2.935,2.5303333333333335,1.986,2.971,Rb2U3(IO5)4,0.0,1.9066,False,False,29.0,P-1,Triclinic,False,0.0003155,5.410565681081659,False,other,,,none
mp-1184910,2.132,0.508,2.353,0.673,3.105,2.964,2.53,2.132,3.105,K3Ba,0.1440070020625004,0.0,True,True,4.0,I4/mmm,Tetragonal,False,0.6009151,1.492300603695588,False,other,,,none
mp-1224980,2.521,1.169,1.989,0.137,3.079,1.43,2.529666666666667,1.989,3.079,FeCu3S8,0.012001976250000546,0.0,True,True,12.0,R-3,Trigonal,False,0.0014342,4.518223799193193,False,Fe-pnictide/chalcogenide,,,none
mp-1207341,1.518,0.925,5.657,0.344,0.414,0.862,2.5296666666666665,0.414,5.657,CsMnTe2,0.06460007789062416,0.0,True,True,4.0,I-4m2,Tetragonal,True,4.0007382,4.821190781384191,False,other,,,none
mp-31287,3.303,0.154,2.288,0.711,1.998,1.103,2.5296666666666665,1.998,3.303,Tl3PdBr5,0.004285722222221899,1.3514999999999997,False,False,72.0,Pbca,Orthorhombic,False,0.0007208,6.0299858849665755,False,other,,,none
mp-760165,0.0,0.0,2.795,3.163,4.794,5.547,2.5296666666666665,0.0,4.794,LiCu2(PO3)5,0.049587631521744946,0.10329999999999995,False,True,46.0,Pc,Monoclinic,True,3.999765,2.875599447940896,False,cuprate-like,,,none
mp-20489,2.201,0.795,2.296,0.105,3.091,0.937,2.529333333333333,2.201,3.091,SrPbO3,0.0,0.7942,False,False,20.0,Pnma,Orthorhombic,False,0.0,7.669326848943649,False,other,,,none
mp-567409,2.031,0.344,1.509,1.003,4.048,1.212,2.529333333333333,1.509,4.048,Sb,0.12089456250000197,0.0,True,False,4.0,P2_1/m,Monoclinic,False,0.0008247,6.348217948164224,False,other,1.416666667,1.416666667,exact
mp-22977,5.28,2.284,1.659,0.654,0.649,0.434,2.529333333333333,0.649,5.28,CsVCl3,0.0,0.47730000000000006,False,False,10.0,P6_3/mmc,Hexagonal,False,6.0000008,3.429580931401593,False,other,,,none
mp-1096647,1.342,1.209,4.594,1.734,1.652,0.705,2.529333333333333,1.342,4.594,Be2IrOs,3.7984447808333335,1.5913428965674825e-06,True,True,4.0,Immm,Orthorhombic,True,3.8882475,1.2492194670016201,False,other,,,none
mp-1181830,5.295,1.879,1.882,1.353,0.41,0.146,2.529,0.41,5.295,Ca(CO2)2,0.8163864146428548,0.20171076058006132,False,True,28.0,P2/m,Monoclinic,True,1.9983198,1.9828663836059877,False,other,,,none
mp-1185054,1.863,0.769,3.69,1.243,2.034,1.439,2.529,1.863,3.69,K3In,0.138344658380682,0.0,True,True,4.0,Fm-3m,Cubic,False,0.9237416,1.9633076186806282,False,other,,,none
mp-1227332,2.46,1.88,2.478,1.24,2.648,1.164,2.5286666666666666,2.46,2.648,Bi2BrClO2,0.05723682555555776,2.3465,False,True,6.0,P4mm,Tetragonal,False,0.0073879,7.6755416875239435,False,other,,,none
mp-1198504,2.865,1.516,0.45,0.506,4.271,0.95,2.5286666666666666,0.45,4.271,Fe2NF6,0.6168081648148069,1.8135807940288464,False,False,36.0,Pnma,Orthorhombic,True,51.9998762,2.8871067637580285,False,other,,,none
mp-1029037,0.745,1.247,5.101,3.437,1.74,1.227,2.5286666666666666,0.745,5.101,MoW3(SeS3)2,0.11263855541666956,0.6821000000000002,False,True,12.0,P3m1,Trigonal,False,0.0014019,5.0685740744438235,False,other,,,none
mp-1187495,3.525,1.618,1.482,0.593,2.579,0.787,2.5286666666666666,1.482,3.525,Tl3Ge,0.1764593362500051,0.0,True,True,4.0,Pm-3m,Cubic,False,0.0012142,10.178842016905168,False,other,,0.0,family
mp-560365,1.924,1.157,3.432,2.374,2.229,1.959,2.5283333333333333,1.924,3.432,Rb2Zr(IO3)6,0.0,3.3526999999999996,False,True,27.0,R-3,Trigonal,False,0.0011941,4.526072847014459,False,other,,,none
mp-542615,2.006,0.932,2.795,0.214,2.784,0.67,2.5283333333333333,2.006,2.795,Bi3Se4,0.07410798214286274,0.0,True,False,7.0,R-3m,Trigonal,False,1e-07,7.414416874234694,False,other,,4.898,family
mp-849271,2.363,1.299,4.037,0.102,1.184,1.012,2.528,1.184,4.037,AgIO3,0.027469873500000297,1.9765000000000001,False,True,20.0,Pnma,Orthorhombic,False,0.0024125,5.657596332087995,False,other,,,none
mp-996971,1.401,0.982,3.752,2.663,2.43,1.507,2.5276666666666667,1.401,3.752,CuPdO2,0.06606684249999972,0.0,True,True,4.0,Pmmm,Orthorhombic,False,0.0076739,7.181934587675071,False,cuprate-like,,,none
mp-1206846,4.718,2.876,0.979,0.984,1.886,0.213,2.5276666666666667,0.979,4.718,SrRhO3,0.01756851374999613,0.0,True,True,10.0,Imma,Orthorhombic,True,1.9982608,6.508791112334899,False,other,,,none
mp-541753,3.596,0.849,2.918,0.53,1.068,0.824,2.5273333333333334,1.068,3.596,Cs2WBr6,0.0,0.0,True,False,9.0,Fm-3m,Cubic,False,1.9999998,4.830939386271407,False,other,,,none
mp-757798,4.133,1.001,0.873,0.756,2.576,0.334,2.5273333333333334,0.873,4.133,Bi12PO20,0.019796775151513124,0.0,True,True,33.0,I23,Cubic,False,0.0,8.989665214083404,False,other,,,none
mp-1044670,2.491,1.436,2.005,1.259,3.086,1.429,2.5273333333333334,2.005,3.086,Zn(AgO2)2,0.13643628547619002,0.0,True,True,14.0,R3m,Trigonal,False,0.0129731,6.272473001758506,False,other,,,none
mp-601848,0.414,0.149,2.912,1.091,4.256,3.428,2.5273333333333334,0.414,4.256,Fe11Co5,0.0,0.0,True,True,16.0,P4/mmm,Tetragonal,False,38.6373377,8.262363617339767,False,other,,,none
mp-1247110,4.569,0.782,1.418,0.879,1.594,0.878,2.527,1.418,4.569,Sr7PtN6,0.18016515633928698,0.06619999999999981,False,True,28.0,Ibam,Orthorhombic,False,0.0035837,5.348000145242687,False,other,,,none
mp-1207467,0.508,0.061,2.705,0.639,4.368,1.736,2.527,0.508,4.368,Zn4InS6,0.09531809122159274,0.0,True,True,11.0,P-3m1,Trigonal,False,0.0114351,3.959290484857219,False,other,,,none
mp-1111742,2.944,2.492,2.351,1.219,2.286,1.053,2.5269999999999997,2.286,2.944,Na2HgAsBr6,0.1925428759999992,0.0,True,True,10.0,Fm-3m,Cubic,False,0.0051588,3.8609911146910663,False,other,,,none
mp-1186047,2.225,0.973,3.325,1.558,2.03,1.051,2.526666666666667,2.03,3.325,Na3In,0.04987562500000031,0.0,True,True,4.0,Fm-3m,Cubic,False,2.28e-05,2.5913858923427795,False,other,,,none
mp-1206347,2.48,0.964,2.551,0.497,2.548,0.499,2.5263333333333335,2.48,2.551,La4Co2Sn5,0.02273446931817613,0.0,True,True,11.0,C2/m,Monoclinic,True,1.6574707,7.210760342571173,False,other,,2.425,family
mp-1210981,3.262,0.912,2.84,0.723,1.476,0.122,2.5260000000000002,1.476,3.262,La3PBr3,0.0,0.0,True,True,28.0,I4_132,Cubic,False,5e-06,5.193377051004794,False,other,,,none
mp-1227601,3.668,0.795,3.105,0.419,0.805,0.09,2.526,0.805,3.668,Ce5Ge2Pd,0.049711647083333865,0.0,True,True,16.0,Amm2,Orthorhombic,True,0.589328,7.583348503366434,False,other,,0.0,family
mp-1237261,2.839,0.621,3.231,0.443,1.507,0.737,2.5256666666666665,1.507,3.231,Ba3MnF12,0.20896514640624986,0.0,True,True,16.0,C2/m,Monoclinic,True,1.0096238,2.9216729460939526,False,other,,,none
mp-558380,2.222,0.827,0.52,0.594,4.835,1.903,2.5256666666666665,0.52,4.835,Cr2F5,0.002589992142858044,1.5997,False,False,14.0,C2/c,Monoclinic,False,14.0000004,3.7437599432782735,False,other,,,none
mp-1206367,2.207,2.082,4.4,1.503,0.97,0.869,2.5256666666666665,0.97,4.4,Ce3AlO,0.026469115500000306,0.0,True,True,5.0,Pm-3m,Cubic,True,1.5256043,6.840366424646064,False,other,,,none
mp-1398746,1.729,0.87,1.411,0.371,4.437,1.179,2.5256666666666665,1.411,4.437,Zn(MoO2)2,0.10408346678571423,0.0,True,True,14.0,Fd-3m,Cubic,True,4.8e-06,5.93552975943387,False,other,,,none
mp-1048204,1.842,0.6,2.824,0.857,2.91,1.548,2.5253333333333337,1.842,2.91,Ba2Bi3O7,0.16790787895834303,0.0,True,True,12.0,Pmm2,Orthorhombic,False,0.001391,7.093271679460382,False,other,,0.0,family
mp-1199607,4.625,1.873,2.423,0.763,0.528,0.644,2.5253333333333337,0.528,4.625,Ag4TeSO4,0.03245783581250006,0.6883000000000001,False,False,40.0,P2_13,Cubic,False,0.0022075,6.023163949450566,False,other,,,none
mp-1193434,3.399,0.755,1.603,0.218,2.574,1.701,2.525333333333333,1.603,3.399,Cs2PtC4(IN2)2,0.25005642384615623,1.4987,False,False,26.0,P2_1/c,Monoclinic,False,0.0013816,3.7225608442444478,False,other,,,none
mp-1207010,1.168,0.301,2.88,0.815,3.527,0.625,2.525,1.168,3.527,HgN2,2.721214775,0.9168999999999996,False,True,6.0,Fd-3m,Cubic,True,7.9999998,2.8851078089933653,False,other,,,none
mp-1216961,2.457,1.477,2.224,2.211,2.894,1.459,2.525,2.224,2.894,V9InS12,0.06268296810605278,0.0,True,True,44.0,R-3,Trigonal,False,3.49e-05,4.522509533092101,False,other,,5.4,family
mp-28656,0.526,0.415,4.211,0.689,2.837,0.058,2.5246666666666666,0.526,4.211,Tl5(Cu7Se5)2,0.01879625758620662,0.0,True,False,29.0,C2/m,Monoclinic,False,0.0002262,7.60874509889069,False,other,,,none
mp-1093744,2.82,0.395,2.564,0.892,2.19,1.751,2.5246666666666666,2.19,2.82,ScAg2Sn,2.0437537245833326,0.0,True,True,4.0,Immm,Orthorhombic,True,2.7249434,0.6099003670424944,False,other,,,none
mp-978256,2.588,0.437,3.146,1.238,1.84,0.566,2.5246666666666666,1.84,3.146,Mg2TlPb,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,9.6e-06,7.625227962562954,False,other,,,none
mp-1045431,1.52,0.852,4.083,3.429,1.97,0.991,2.5243333333333333,1.52,4.083,Zn(CoS2)2,0.1882145251020404,0.0,True,True,14.0,Imma,Orthorhombic,False,1.45e-05,4.5667347122945054,False,other,,,none
mp-1216101,1.005,0.399,2.062,0.395,4.506,0.931,2.5243333333333333,1.005,4.506,Y4US7,0.05486605166666081,0.0,True,True,12.0,Cm,Monoclinic,True,3.1585182,4.9400793200283735,False,other,,,none
mp-569250,1.483,0.422,2.069,1.137,4.021,1.56,2.5243333333333333,1.483,4.021,VIr,0.0,0.0,True,False,4.0,Cmmm,Orthorhombic,False,3e-07,14.809033064224199,True,other,0.0,1.71,exact
mp-1219447,2.119,0.114,2.506,0.088,2.948,1.229,2.5243333333333333,2.119,2.948,SbPbIO2,0.1065157929062428,1.4366000000000003,False,True,5.0,I4mm,Tetragonal,False,0.0015848,7.404747654276198,False,other,,,none
mp-1096660,1.099,1.274,3.989,1.888,2.485,1.071,2.5243333333333333,1.099,3.989,ScPd2Au,2.0780066983333327,0.6427066567142585,False,True,4.0,Immm,Orthorhombic,False,0.0001497,0.8665320184897114,False,other,,,none
mp-19747,2.707,0.956,2.909,1.308,1.956,0.414,2.5239999999999996,1.956,2.909,Ni3(PbSe)2,0.078700481428573,0.0,True,False,7.0,R-3m,Trigonal,False,1.19e-05,9.0784514837127,False,other,,,none
mp-1223793,0.45,0.556,3.621,2.152,3.501,1.529,2.5239999999999996,0.45,3.621,In2AsSe,0.12958869874999834,0.0,True,True,4.0,P-4m2,Tetragonal,False,0.0001237,4.86091315952633,False,other,,,none
mp-30078,3.11,0.822,1.547,1.064,2.914,0.647,2.5236666666666667,1.547,3.11,C3S8,0.1802956649025962,1.7443,False,False,22.0,P-1,Triclinic,False,0.0013659,1.6948506782831743,False,other,,36.5,family
mp-1027144,2.96,0.964,2.688,0.325,1.923,0.448,2.5236666666666667,1.923,2.96,Te2Mo3W(SeS2)2,0.1705476404166646,0.0,True,True,12.0,P3m1,Trigonal,False,0.0056142,4.720621324652387,False,other,,,none
mp-556735,1.268,0.863,3.258,0.746,3.045,0.965,2.5236666666666667,1.268,3.258,Rb2Bi4O7,0.0,2.6064000000000003,False,False,104.0,C2/c,Monoclinic,False,0.2032959,6.772657204584934,False,other,,11.0,family
mp-1224742,2.606,1.154,2.233,1.047,2.732,0.904,2.5236666666666667,2.233,2.732,Fe2CuRh3S8,0.06111957154762049,0.0485036169838553,False,True,14.0,R3m,Trigonal,True,0.004241,5.47486199832276,False,Fe-pnictide/chalcogenide,,,none
mp-1208278,2.714,0.469,2.581,0.365,2.275,0.6,2.5233333333333334,2.275,2.714,Th(P3Ru)4,0.0,0.07540000000000013,False,False,17.0,Im-3,Cubic,False,0.0,6.3750798491324305,False,other,,,none
mp-776165,4.697,1.876,0.683,0.156,2.19,1.217,2.5233333333333334,0.683,4.697,AgAuO3,0.05942440183333275,0.24230000000000018,False,True,20.0,Fd-3m,Cubic,False,3.77e-05,8.569172748527357,False,other,,,none
mp-1103675,2.113,1.062,3.473,0.607,1.984,1.544,2.5233333333333334,1.984,3.473,H4NF2,0.5862666883333301,5.444302561925673,False,True,14.0,R-3m,Trigonal,False,0.0011848,1.4907330010197857,False,hydride,,,none
mp-12883,3.146,0.792,2.472,2.608,1.952,0.879,2.5233333333333334,1.952,3.146,P,0.1545705970238096,3.5366999999999997,False,False,8.0,C2/m,Monoclinic,False,0.0,1.7788877485068415,False,other,6.728571429,6.728571429,exact
mp-866112,5.514,2.403,1.001,0.321,1.055,0.549,2.5233333333333334,1.001,5.514,HoNbRu2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,1e-06,11.056360829047497,False,other,,,none
mp-1110921,2.4,0.47,2.547,0.385,2.623,0.566,2.5233333333333334,2.4,2.623,K2AgBiBr6,0.040107347499999335,1.5765160838404821,False,True,10.0,Fm-3m,Cubic,False,0.0011314,3.9481397656724146,False,other,,,none
mp-1218987,3.227,0.801,1.755,0.318,2.588,0.443,2.523333333333333,1.755,3.227,Sn3BiTe4,0.05397397916667046,0.0,True,True,8.0,R-3m,Trigonal,False,0.0127105,6.735783221495103,False,other,,,none
mp-30286,2.922,0.212,3.674,3.231,0.973,0.074,2.523,0.973,3.674,Hg2SeO3,0.005858420416666732,2.1898,False,False,24.0,P2_1/c,Monoclinic,False,0.0004365,7.134611552257678,False,other,,,none
mp-1112081,2.756,0.989,2.21,0.638,2.603,0.831,2.5229999999999997,2.21,2.756,K2TlAgCl6,0.013921837000002046,0.0,True,True,10.0,Fm-3m,Cubic,False,0.0004474,3.3460104873393552,False,other,,,none
mp-583345,2.513,1.003,2.27,1.68,2.786,0.175,2.5229999999999997,2.27,2.786,GePb5O7,0.009275830528844509,2.4172000000000002,False,False,104.0,Pbca,Orthorhombic,False,9.5e-06,8.08242688111617,False,other,,,none
mp-22768,2.081,1.407,3.978,1.237,1.509,0.554,2.5226666666666664,1.509,3.978,Nd2Ge2Ir,0.36608940899999887,0.0,True,True,10.0,C2/m,Monoclinic,False,0.0202451,8.617414284214396,False,other,,,none
mp-734875,1.634,0.335,3.591,0.712,2.343,1.545,2.5226666666666664,1.634,3.591,H2Pb4C(Cl3O2)2,0.24928257044117608,3.55,False,False,34.0,P2_1/m,Monoclinic,False,0.000576,5.546320402472811,False,other,,,none
mp-1184749,4.429,4.172,1.393,1.117,1.745,1.371,2.5223333333333335,1.393,4.429,IrSe,0.5262013987499969,0.0,True,True,4.0,P6_3mc,Hexagonal,False,0.005311,10.481219007518876,False,other,,6.45,family
mp-6312,0.759,0.731,4.376,2.88,2.431,1.118,2.5220000000000002,0.759,4.376,Sr2CuCO5,0.043316346388870386,0.0,True,True,36.0,I4/m,Tetragonal,False,0.0006333,4.6394336278635215,False,cuprate-like,0.0,0.0,exact
mp-21138,2.223,0.782,1.68,1.027,3.663,0.458,2.522,1.68,3.663,MoPb2O5,0.0,2.9278,False,False,16.0,C2/m,Monoclinic,False,0.0,7.024432580606784,False,other,,,none
mp-540957,2.683,0.447,3.421,0.437,1.462,1.03,2.522,1.462,3.421,Cs2TeI6,0.0,1.3937,False,False,9.0,Fm-3m,Cubic,False,0.0,4.5926716332221025,False,other,,,none
mp-571259,3.634,0.511,2.159,1.812,1.772,0.526,2.5216666666666665,1.772,3.634,Tl2ZnN12,0.07130911794444472,2.9466548269197927,False,False,60.0,Pca2_1,Orthorhombic,False,0.0001814,4.2916253503031045,False,other,,,none
mp-691091,5.558,3.996,1.103,0.714,0.904,0.652,2.5216666666666665,0.904,5.558,Na2Al2Si3(HO3)4,0.6085016626086963,2.8882999999999996,False,True,46.0,P1,Triclinic,False,0.0010113,2.1826598199171205,False,other,,,none
mp-1110811,2.395,0.584,2.583,0.429,2.586,0.445,2.521333333333333,2.395,2.586,Rb2AgBiBr6,0.030073661375003002,1.5820289211692402,False,True,10.0,Fm-3m,Cubic,False,0.0014391,4.3179884121863985,False,other,,,none
mp-1180388,2.513,0.176,1.948,0.968,3.103,0.537,2.521333333333333,1.948,3.103,Na2Ti2Si2O11,0.2916612180882323,0.34090885027567275,False,True,34.0,P1,Triclinic,True,3.9931389,2.648706294322016,False,other,,,none
mp-1120722,0.939,0.822,5.814,1.17,0.811,0.344,2.521333333333333,0.811,5.814,CuO,0.335388066666666,0.0,True,True,6.0,Pm-3m,Cubic,False,0.0218272,6.4728228231486495,False,cuprate-like,0.0,0.0,exact
mp-1096366,0.729,0.447,4.887,2.195,1.947,0.665,2.521,0.729,4.887,Zr2BeTc,3.5966120353125,0.0,True,True,4.0,Immm,Orthorhombic,True,2.3005228,0.5345126928043761,False,other,,,none
mp-1183900,3.546,1.423,1.379,0.729,2.638,2.211,2.521,1.379,3.546,CoPb3,0.5748577387500049,0.0,True,True,4.0,Fm-3m,Cubic,True,1.0334639,11.191856681839155,False,other,,,none
mp-28027,3.571,1.365,1.341,0.344,2.651,1.127,2.521,1.341,3.571,AsF3,0.0,5.365500000000001,False,False,16.0,Pna2_1,Orthorhombic,False,0.0,3.57476237217446,False,other,,,none
mp-1245984,4.337,1.162,1.698,0.945,1.527,0.861,2.5206666666666666,1.527,4.337,LiSnN,0.3110284441666682,0.0,True,True,3.0,P-6m2,Hexagonal,False,0.0001766,4.777756359041443,False,other,,,none
mp-1186871,2.404,1.003,3.375,1.417,1.783,1.137,2.5206666666666666,1.783,3.375,Rb3Rh,0.6464483718750003,0.0,True,True,4.0,I4/mmm,Tetragonal,False,0.0001693,3.8420220227095907,False,other,,,none
mp-1113294,2.612,0.425,2.408,1.27,2.541,1.05,2.5203333333333333,2.408,2.612,Cs2ScHgCl6,0.09911702700000191,0.0,True,True,10.0,Fm-3m,Cubic,True,0.8816431,3.6651699395886843,False,other,,,none
mp-1201433,2.512,1.028,2.45,0.69,2.599,1.262,2.5203333333333333,2.45,2.599,ZnP2H4O9,0.1940850535546872,0.0,True,False,32.0,Fdd2,Orthorhombic,True,3.9976967,1.3587219229651086,False,hydride,,,none
mp-559067,2.198,1.641,4.678,0.499,0.685,1.319,2.5203333333333333,0.685,4.678,KNa2AuO2,0.0,2.0479,False,False,12.0,Pnnm,Orthorhombic,False,5e-05,4.625842177613788,False,other,,,none
mp-1215627,0.838,0.452,0.969,0.079,5.753,2.068,2.52,0.838,5.753,Zr2VRe3,0.0,0.0,True,True,12.0,P6_3/mmc,Hexagonal,False,0.0012379,12.741493997577663,False,other,,,none
mp-9201,1.989,0.982,3.154,0.356,2.417,0.307,2.52,1.989,3.154,K4Ge2Au7,0.0,0.0,True,False,13.0,R-3m,Trigonal,False,1e-07,8.129652467649848,False,other,,,none
mp-7824,2.003,1.197,0.449,0.19,5.108,6.251,2.52,0.449,5.108,K2ReF6,0.0,1.7008,False,False,9.0,P-3m1,Trigonal,False,3.0,4.713170779228921,False,other,,,none
mp-1080124,1.191,0.615,2.095,0.71,4.274,0.814,2.52,1.191,4.274,CdCl4,0.25572317899999986,0.0,True,False,10.0,Cmce,Orthorhombic,True,4.000068,1.44743027472684,False,other,,,none
mp-1114061,2.206,0.173,2.745,0.705,2.609,0.47,2.52,2.206,2.745,Rb2InSbCl6,0.02683897925000167,1.2828671070603042,False,True,10.0,Fm-3m,Cubic,False,0.0015033,2.8871142442354123,False,other,,,none
mp-1214871,2.504,1.27,3.472,0.914,1.582,0.893,2.5193333333333334,1.582,3.472,Al3Te3Br,0.1551067947023812,1.8972000000000002,False,True,28.0,Pnma,Orthorhombic,False,0.000323,3.8365597396299482,False,other,,,none
mp-997039,1.609,1.129,3.172,1.82,2.777,2.208,2.5193333333333334,1.609,3.172,AgPdO2,0.03315611249999861,0.0,True,True,4.0,Pmmm,Orthorhombic,False,3e-07,7.49873878608638,False,other,,,none
mp-3581,3.487,0.337,2.375,0.804,1.696,0.365,2.5193333333333334,1.696,3.487,Ta4MnS8,0.0,0.0,True,False,26.0,P6_3/mmc,Hexagonal,True,8.2109295,7.08082845704481,False,other,,,none
mp-1193869,1.441,1.629,2.48,1.84,3.637,0.802,2.5193333333333334,1.441,3.637,Co6Mo6C,0.00709695192307791,0.0,True,False,26.0,Fd-3m,Cubic,False,0.125594,9.749948231791251,False,other,,,none
mp-1213110,2.968,0.547,2.835,1.419,1.754,0.538,2.519,1.754,2.968,CuBi2Te2O,0.5437098655555594,0.0,True,True,6.0,P4/mmm,Tetragonal,False,0.0001496,7.0951690347735985,False,cuprate-like,,,none
mp-556215,2.419,1.781,3.343,1.465,1.795,1.838,2.519,1.795,3.343,K9Li3I2O13,0.053106657777778565,0.7629999999999999,False,False,54.0,P-62c,Hexagonal,False,0.0035251,2.998488426516627,False,other,,,none
mp-1096480,1.028,0.611,4.336,1.336,2.193,1.968,2.519,1.028,4.336,Zr2FeOs,3.8019255204464297,0.0,True,True,4.0,Immm,Orthorhombic,True,0.629728,0.8653451482383657,False,other,,,none
mp-571531,4.336,4.817,2.332,0.729,0.888,0.826,2.518666666666667,0.888,4.336,Cs3Mo2I9,0.05222898672619003,0.9283000000000001,False,False,28.0,P6_3/mmc,Hexagonal,True,8.0101138,4.554239530469716,False,other,,,none
mp-582399,3.075,0.243,2.068,0.284,2.412,0.353,2.5183333333333335,2.068,3.075,Pu3Pd5,0.7588597785416713,0.0,True,False,16.0,Cmcm,Orthorhombic,True,0.5248959,12.807466549266179,False,other,,,none
mp-1228781,0.491,0.138,4.719,2.119,2.345,1.598,2.518333333333333,0.491,4.719,Ba(V3S4)4,0.03362998469827527,0.0,True,True,29.0,Cm,Monoclinic,False,0.0011663,4.381987388850508,False,other,,0.0,family
mp-18014,1.181,0.061,3.344,1.166,3.029,0.494,2.5180000000000002,1.181,3.344,Th7Fe3,0.0,0.0,True,False,20.0,P6_3mc,Hexagonal,False,1.3e-06,11.800802567305608,True,other,2.016666667,2.016666667,exact
mp-1044712,4.333,1.231,1.639,2.063,1.582,0.381,2.5180000000000002,1.582,4.333,Ca(AgO2)2,0.20527845285715163,0.0,True,True,14.0,R3m,Trigonal,True,1.9998988,5.16065612884217,False,other,,,none
mp-7859,2.503,1.027,2.057,0.661,2.993,1.305,2.517666666666667,2.057,2.993,ZrS,0.0,0.0,True,False,4.0,P4/nmm,Tetragonal,False,5e-06,5.681257581773477,False,other,,4.5,family
mp-581167,0.02,0.028,6.251,5.466,1.282,1.292,2.5176666666666665,0.02,6.251,Ba2CaV2CuF14,0.0,0.14410159842229608,False,False,40.0,C2/c,Monoclinic,True,6.0005505,4.240799552857744,False,other,,,none
mp-1219711,3.023,0.689,2.046,0.875,2.484,0.751,2.5176666666666665,2.046,3.023,PtW,0.20722256500000213,0.0,True,True,2.0,R-3m,Trigonal,False,1e-06,19.91145397345305,True,other,,3.02,family
mp-1078200,2.837,1.689,1.848,0.771,2.867,1.197,2.5173333333333336,1.848,2.867,V2CoSe4,0.024123204642856777,0.0,True,False,7.0,C2/m,Monoclinic,True,0.5465976,6.643341473607588,False,other,,,none
mp-998554,2.452,1.041,3.656,2.598,1.444,0.441,2.5173333333333336,1.444,3.656,KAgCl3,0.0018958519999996426,0.0,True,True,5.0,P4mm,Tetragonal,False,0.2725054,3.2484204413749307,False,other,,,none
mp-571599,2.275,0.205,2.823,0.542,2.453,0.481,2.517,2.275,2.823,Ba(BiPd)2,0.0,0.0,True,False,10.0,P2_1/m,Monoclinic,False,1e-07,9.572845775337786,False,other,,,none
mp-1207740,4.69,3.288,1.394,0.333,1.467,0.498,2.517,1.394,4.69,YPO6,0.38912343687499895,1.7266079799348044,False,True,16.0,C2/c,Monoclinic,True,3.9970141,3.037418340766392,False,other,,,none
